rating,date,variation,verified_reviews,feedback,cleaned_reviews,sentiments,compound,sentiment_type
5,30-Jul-18,Configuration: Fire TV Stick,Perfect for streaming our shows. Ditched cable and we are in love!,1,perfect streaming shows ditched cable love,"{'neg': 0.0, 'neu': 0.336, 'pos': 0.664, 'compound': 0.836}",0.836,positive
5,30-Jul-18,Configuration: Fire TV Stick,Best streaming device on the market. I now own 3.,1,best streaming device market,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,Configuration: Fire TV Stick,Great product. Love the larger remote! Great deal!,1,great product love larger remote great deal,"{'neg': 0.0, 'neu': 0.244, 'pos': 0.756, 'compound': 0.9246}",0.9246,positive
5,30-Jul-18,Configuration: Fire TV Stick,This thing is awesome. We watch it more then the regular cable. Going to by more on Black Friday as Christmas gifts.,1,thing awesome watch regular cable going black friday christmas gifts,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.6249}",0.6249,positive
5,30-Jul-18,Configuration: Fire TV Stick,Love all the options with the fire tv stick!Works great!,1,love options fire tv stickworks great,"{'neg': 0.175, 'neu': 0.219, 'pos': 0.606, 'compound': 0.7845}",0.7845,positive
4,30-Jul-18,Configuration: Fire TV Stick,The menu''s are cumbersome to get your apps set up.,1,menus cumbersome get apps set,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Configuration: Fire TV Stick,Easy to use,1,easy use,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,positive
5,30-Jul-18,Configuration: Fire TV Stick,Awesome,1,awesome,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,positive
5,30-Jul-18,Configuration: Fire TV Stick,Good shape,1,good shape,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,positive
2,30-Jul-18,Configuration: Fire TV Stick,"I’m very unhappy with this Firestick, every time we change programs or channels within a program there is a very long delay. We have 2 Roku’s That work just fine and are very quick.",0,im unhappy firestick every time change programs channels within program long delay rokus work fine quick,"{'neg': 0.256, 'neu': 0.653, 'pos': 0.09, 'compound': -0.5106}",-0.5106,negative
2,30-Jul-18,Configuration: Fire TV Stick,"Had to return it as Hulu does not work on device.  It kept coming up with errors, and Hulu app not being able to open at times.  It was hit and miss, and at times, Hulu will stop working right in the middle of a show or movie.  Plus fire stick is very slow in opening the apps.",0,return hulu work device kept coming errors hulu app able open times hit miss times hulu stop working right middle show movie plus fire stick slow opening apps,"{'neg': 0.264, 'neu': 0.736, 'pos': 0.0, 'compound': -0.765}",-0.765,negative
5,30-Jul-18,Configuration: Fire TV Stick,I love my amazon sticks,1,love amazon sticks,"{'neg': 0.0, 'neu': 0.145, 'pos': 0.855, 'compound': 0.7096}",0.7096,positive
5,30-Jul-18,Configuration: Fire TV Stick,I like being able to watch pretty much anything I want at anytime. Works great!,1,like able watch pretty much anything want anytime works great,"{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.8779}",0.8779,positive
5,30-Jul-18,Configuration: Fire TV Stick,I love my fire stick. It is so easy to use.,1,love fire stick easy use,"{'neg': 0.209, 'neu': 0.174, 'pos': 0.617, 'compound': 0.6908}",0.6908,positive
1,30-Jul-18,Configuration: Fire TV Stick,The Firestick we were sent doesn’t work. At all.  Voice remote won’t even turn on. We did all the troubleshooting steps. Didn’t work. Contacted Amazon. They sent us a new one - with no remote/no way to control it! We gave up and got a Roku (which works great!),0,firestick sent doesnt work voice remote wont even turn troubleshooting steps didnt work contacted amazon sent us new one remoteno way control gave got roku works great,"{'neg': 0.098, 'neu': 0.771, 'pos': 0.132, 'compound': 0.4703}",0.4703,positive
5,30-Jul-18,Configuration: Fire TV Stick,Just the perfect cost effective solution.  Thank you Amazon.,1,perfect cost effective solution thank amazon,"{'neg': 0.0, 'neu': 0.07, 'pos': 0.93, 'compound': 0.9062}",0.9062,positive
4,30-Jul-18,Configuration: Fire TV Stick,Firestick easy to use and I enjoyed it.,1,firestick easy use enjoyed,"{'neg': 0.0, 'neu': 0.244, 'pos': 0.756, 'compound': 0.7351}",0.7351,positive
5,30-Jul-18,Configuration: Fire TV Stick,i do wish the dot could connect to the fire stick but both products still worked flawlessly,1,wish dot could connect fire stick products still worked flawlessly,"{'neg': 0.173, 'neu': 0.504, 'pos': 0.324, 'compound': 0.2732}",0.2732,positive
1,30-Jul-18,Configuration: Fire TV Stick,"My old amazon fire stick kept crashing when using Sling TV.I bought this one thinking the old one was defective.This one is doing the same thing. When going back into Sling, it starts up where I left off in the program.",0,old amazon fire stick kept crashing using sling tvi bought one thinking old one defectivethis one thing going back sling starts left program,"{'neg': 0.096, 'neu': 0.837, 'pos': 0.068, 'compound': -0.1779}",-0.1779,negative
1,30-Jul-18,Configuration: Fire TV Stick,Ordered 2 on deal day. 1 doesn’t work and 2 nd just went down after 2 days 😏,0,ordered deal day doesnt work nd went days,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Configuration: Fire TV Stick,"Love my fire stick and remote, so easy to set up and use. Endless amounts of apps to download! Used it with my smart tv and it’s 100X better than the features smart TVs offer",1,love fire stick remote easy set use endless amounts apps download used smart tv x better features smart tvs offer,"{'neg': 0.078, 'neu': 0.422, 'pos': 0.5, 'compound': 0.9186}",0.9186,positive
5,30-Jul-18,Configuration: Fire TV Stick,Great easy to set up.A little difficult to navigate and the instructions are non existent,1,great easy set upa little difficult navigate instructions non existent,"{'neg': 0.136, 'neu': 0.432, 'pos': 0.432, 'compound': 0.6997}",0.6997,positive
5,30-Jul-18,Configuration: Fire TV Stick,Super good!,1,super good,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7783}",0.7783,positive
4,30-Jul-18,Configuration: Fire TV Stick,Fun taking to the TV. Works good. It’s a little confusing moving around the programs.,1,fun taking tv works good little confusing moving around programs,"{'neg': 0.109, 'neu': 0.473, 'pos': 0.419, 'compound': 0.6801}",0.6801,positive
3,30-Jul-18,Configuration: Fire TV Stick,That it doesn’t turn my television on or off.,1,doesnt turn television,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Configuration: Fire TV Stick,"I loved how easy this was to install sry up, and use! Simply amazing.  So amazing we bought two!This allowed us to officially ""CUT THE CABLE CORD"".Love it!",1,loved easy install sry use simply amazing amazing bought twothis allowed us officially cut cable cordlove,"{'neg': 0.076, 'neu': 0.4, 'pos': 0.524, 'compound': 0.9231}",0.9231,positive
4,30-Jul-18,Configuration: Fire TV Stick,I expected to have access to more current movie instead of having to pay. The easy setup was helpful and I love the speedy delivery.,1,expected access current movie instead pay easy setup helpful love speedy delivery,"{'neg': 0.073, 'neu': 0.415, 'pos': 0.513, 'compound': 0.8591}",0.8591,positive
5,30-Jul-18,Configuration: Fire TV Stick,"Works great! I recommend it to anyone who has prime, WiFi and an hdm1 tv. That’s all u need. I’m not really technologically savvy but even I was able to set it up with included and on screen directions.",1,works great recommend anyone prime wifi hdm tv thats u need im really technologically savvy even able set included screen directions,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.765}",0.765,positive
5,30-Jul-18,Configuration: Fire TV Stick,need a few more,1,need,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Configuration: Fire TV Stick,I love that you can watch Bob Dylan’s movies,1,love watch bob dylans movies,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,Configuration: Fire TV Stick,Love the Alexa feature. Firestick is working just fine.,1,love alexa feature firestick working fine,"{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.7184}",0.7184,positive
5,30-Jul-18,Configuration: Fire TV Stick,Very easy to install.  Very intuitive to use.  Very happy with the purchase.,1,easy install intuitive use happy purchase,"{'neg': 0.0, 'neu': 0.377, 'pos': 0.623, 'compound': 0.765}",0.765,positive
5,30-Jul-18,Configuration: Fire TV Stick,Ease of use!,1,ease use,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612,positive
2,30-Jul-18,Configuration: Fire TV Stick,"I don't like how I cannot load my Hulu account, it is also very slow. I know it is not my Internet connection because I have an Xbox One that works just fine, but my Fire TV Stick takes forever to load anything.",0,dont like load hulu account also slow know internet connection xbox one works fine fire tv stick takes forever load anything,"{'neg': 0.186, 'neu': 0.74, 'pos': 0.074, 'compound': -0.4039}",-0.4039,negative
5,30-Jul-18,Configuration: Fire TV Stick,Amazing for all your entertainment needs!,1,amazing entertainment needs,"{'neg': 0.0, 'neu': 0.132, 'pos': 0.868, 'compound': 0.765}",0.765,positive
2,30-Jul-18,Configuration: Fire TV Stick,"It's constantly buffering, to the point where you can't watch anything without interruption. I purchased on Prime Day plus I used rewards to pay for it, so in the end I paid next to nothing. If I had paid full price for it I might want my money back. We stopped trying to use it and went back to our old streaming device. I know our internet service is not the issue because we do not have this problem with any other devices that we stream from.",0,constantly buffering point cant watch anything without interruption purchased prime day plus used rewards pay end paid next nothing paid full price might want money back stopped trying use went back old streaming device know internet service issue problem devices stream,"{'neg': 0.126, 'neu': 0.737, 'pos': 0.137, 'compound': 0.1306}",0.1306,positive
5,30-Jul-18,Configuration: Fire TV Stick,"I didn’t realize it needed an external power source in order to utilize the fire stick. I thought it was more along the lines of a flash drive device you Singley plugged into your tv. However, since using my amazon fire stick I have enjoyed every moment of it and would definitely recommend this product to any and all.",1,didnt realize needed external power source order utilize fire stick thought along lines flash drive device singley plugged tv however since using amazon fire stick enjoyed every moment would definitely recommend product,"{'neg': 0.117, 'neu': 0.634, 'pos': 0.249, 'compound': 0.6597}",0.6597,positive
5,30-Jul-18,Configuration: Fire TV Stick,I love it!!!!!!,1,love,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,Configuration: Fire TV Stick,Easy to install and operate. Works with Alexa voice commands.,1,easy install operate works alexa voice commands,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}",0.4404,positive
4,30-Jul-18,Configuration: Fire TV Stick,"This was a Prime Day purchase. I'm still learning my way around it. So far, so good. The addition of Alexa is nice.",1,prime day purchase im still learning way around far good addition alexa nice,"{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.6908}",0.6908,positive
5,30-Jul-18,Configuration: Fire TV Stick,I love how it is Alexa enabled. I just say the show I want to watch and &#34;she&#34; knows how and where to find it for me!,1,love alexa enabled say show want watch knows find,"{'neg': 0.0, 'neu': 0.56, 'pos': 0.44, 'compound': 0.6705}",0.6705,positive
5,30-Jul-18,Configuration: Fire TV Stick,Super easy to set up.  Easy to use. Lots of app options available.,1,super easy set easy use lots app options available,"{'neg': 0.0, 'neu': 0.382, 'pos': 0.618, 'compound': 0.8658}",0.8658,positive
5,30-Jul-18,Configuration: Fire TV Stick,"The first stick is a solid, entry level, device and does what it's supposed to do.",1,first stick solid entry level device supposed,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.1531}",0.1531,positive
5,30-Jul-18,Configuration: Fire TV Stick,"Works fine, I wanted this for my bedroom television.",1,works fine wanted bedroom television,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.2023}",0.2023,positive
4,30-Jul-18,Configuration: Fire TV Stick,Does not work with you tube tv,1,work tube tv,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Configuration: Fire TV Stick,Easy to set up; Easy to use!,1,easy set easy use,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.7003}",0.7003,positive
5,30-Jul-18,Configuration: Fire TV Stick,I love all the viewing choices on FIRE STICK!,1,love viewing choices fire stick,"{'neg': 0.25, 'neu': 0.312, 'pos': 0.438, 'compound': 0.4215}",0.4215,positive
5,30-Jul-18,Configuration: Fire TV Stick,Good product,1,good product,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,positive
5,30-Jul-18,Configuration: Fire TV Stick,This is my 2nd fire TV stick with Alexa I have been very happy with my first one love that you can use so many apps with it. Big 👍,1,nd fire tv stick alexa happy first one love use many apps big,"{'neg': 0.118, 'neu': 0.493, 'pos': 0.389, 'compound': 0.7579}",0.7579,positive
5,30-Jul-18,Configuration: Fire TV Stick,"Love the Firestick! My kids love that they can talk to Alexa and get the weather, local news, etc.",1,love firestick kids love talk alexa get weather local news etc,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.8555}",0.8555,positive
4,30-Jul-18,Configuration: Fire TV Stick,It offers hours of entertainment and it was very easy to install and activate 👍,1,offers hours entertainment easy install activate,"{'neg': 0.0, 'neu': 0.412, 'pos': 0.588, 'compound': 0.6908}",0.6908,positive
5,30-Jul-18,Configuration: Fire TV Stick,amazon fire stick is amazing !!!,1,amazon fire stick amazing,"{'neg': 0.27, 'neu': 0.112, 'pos': 0.618, 'compound': 0.4767}",0.4767,positive
4,30-Jul-18,Configuration: Fire TV Stick,I have 2 of them the one I have to reset it at least once a week or so some times twice,1,one reset least week times twice,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Configuration: Fire TV Stick,Awesome product more than expected,1,awesome product expected,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}",0.6249,positive
2,30-Jul-18,Configuration: Fire TV Stick,I don’t like that it goes into sleep mode after 20-30 minutes of “inactivity”. I shouldn’t have to “wake up” the fire tv to finish watching a show.,0,dont like goes sleep mode minutes inactivity shouldnt wake fire tv finish watching show,"{'neg': 0.131, 'neu': 0.743, 'pos': 0.126, 'compound': -0.0191}",-0.0191,negative
5,30-Jul-18,Configuration: Fire TV Stick,availability of movies and nothing I don't like,1,availability movies nothing dont like,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.2075}",0.2075,positive
